xxx-2	xxx-2
应变	标准载荷
%	MPa
16.74317956	207.8662068
16.7623353	207.9348403
16.78258419	208.0023661
16.80224895	208.0771845
16.81245446	208.1179169
16.82250857	208.1537569
16.8426156	208.2128823
16.85314894	208.245699
16.86340928	208.2793696
16.87347054	208.3048937
16.89390182	208.369604
16.90394759	208.3966282
16.91397786	208.4191522
16.93401337	208.4726697
16.95310354	208.5220563
16.97279215	208.59339
16.99196219	208.6584926
17.01184988	208.7442038
17.02193737	208.7865055
17.03203559	208.8266609
17.04281211	208.8663087
17.05318809	208.8985715
17.06336021	208.9292651
17.07368135	208.95652
17.08388448	208.9856674
17.10356355	209.0362771
17.12322116	209.090487
17.14292169	209.1435891
17.15319157	209.1732672
17.16346979	209.200453
17.17358351	209.2308696
17.19334126	209.2899489
17.21264243	209.3486589
17.23251343	209.4078998
17.2523582	209.484749
17.27273464	209.5528056
17.28302598	209.5863839
17.29326248	209.6188775
17.30343461	209.6488787
17.31355071	209.6846956
17.33326077	209.7354207
17.34331727	209.7552677
17.36300826	209.808739
17.38247514	209.8616104
17.4018383	209.9217051
17.4212575	209.9860231
17.44125843	210.0558567
17.46151209	210.1327752
17.47168779	210.1718229
17.48196244	210.2057705
17.49227881	210.2440105
17.50263929	210.277358
17.51311302	210.3084208
17.53352761	210.3618921
17.54357696	210.3925395
17.55378962	210.4146712
17.57368445	210.4650963
17.58377552	210.4941744
17.59385705	210.5132367
17.61385441	210.555723
17.63376594	210.5982786
17.65321374	210.6569656
17.6723361	210.7111062
17.6917398	210.7826476
17.71161914	210.8631662
17.72188425	210.9025832
17.73251653	210.9434079
17.74303317	210.9759246
17.75312424	210.9986332
17.76371479	211.0266728
17.78375864	211.0847829
17.80367494	211.1374004
17.81377196	211.1641938
17.83344269	211.2118495
17.85351634	211.2718981
17.87322879	211.3235925
17.89292216	211.3835949
17.912184	211.4252043
17.93221831	211.4953148
17.95206904	211.5653561
17.97217607	211.6313588
17.99227953	211.6852917
18.00246119	211.7185931
18.01280856	211.7521713
18.03289056	211.7997117
18.04310918	211.8248897
18.05319071	211.8453366
18.07281256	211.8929924
18.09264541	211.9522794
18.11205864	212.0047585
18.12206268	212.0388445
18.14133525	212.1026778
18.1513679	212.1426025
18.16141963	212.1820425
18.17154646	212.2158747
18.18163872	212.2462451
18.19213271	212.2721154
18.20245266	212.3025551
18.21279764	212.325656
18.22290897	212.3445799
18.23324323	212.3619344
18.25286865	212.4093133
18.27278972	212.4619308
18.29221964	212.5164407
18.30243468	212.5407878
18.31277251	212.5707198
18.33268404	212.627099
18.35211873	212.6828089
18.37147593	212.7336725
18.38148236	212.7633276
18.40164185	212.8380306
18.42207432	212.90011
18.43237042	212.9355576
18.44289422	212.9653972
18.45313549	212.9935984
18.46362233	213.0159378
18.48373175	213.0547085
18.50371242	213.0812019
18.51381302	213.1008873
18.53334546	213.1454276
18.55274558	213.1930141
18.57214928	213.2475009
18.59172821	213.3195731
18.61150622	213.3860835
18.63163829	213.4470321
18.6517477	213.5041498
18.66212487	213.5399204
18.67242336	213.5659753
18.69256496	213.6177159
18.70267391	213.6510403
18.7128818	213.6787568
18.73283148	213.7265741
18.74297142	213.7547291
18.75304818	213.7726375
18.76317143	213.7868996
18.78344536	213.831186
18.80302787	213.8586256
18.82251024	213.9012273
18.84174347	213.9597066
18.86107564	214.0375944
18.8711071	214.0695111
18.88133526	214.0992353
18.89192343	214.1365522
18.90231013	214.1658842
18.9128077	214.1921468
18.92282367	214.220971
18.93309355	214.2458028
18.95298719	214.2763117
18.97283077	214.3112977
18.99281383	214.3591151
19.01251793	214.4167174
19.022578	214.4405568
19.03263211	214.4650424
19.04274583	214.4888818
19.06237364	214.5590385
19.08229232	214.6123714
19.10220981	214.6678275
19.11229134	214.6897284
19.1223073	214.7202835
19.14255738	214.7781397
19.15260673	214.8000405
19.16267514	214.8222184
19.17300105	214.8472348
19.18334126	214.8678202
19.2033267	214.911622
19.21353698	214.9333152
19.22367573	214.9526313
19.23376322	214.971209
19.25355792	215.0135107
19.27300453	215.0506199
19.29256916	215.1113608
19.31177258	215.1688247
19.33196664	215.2372505
19.34203744	215.2710134
19.35233116	215.3084918
19.3626678	215.3451395
19.37334061	215.3697174
19.38379526	215.3876027
19.39402342	215.4074035
19.40425038	215.4317507
19.41431046	215.4509284
19.42437887	215.4643597
19.44373012	215.5031535
19.46329236	215.5414628
19.48331594	215.594588
19.50345993	215.6375128
19.52294827	215.6913996
19.54242468	215.7405785
19.56191063	215.7916498
19.58164692	215.8573525
19.59178805	215.8884152
19.6120882	215.9512332
19.62239623	215.9779112
19.6327734	216.0022814
19.64278579	216.0255669
19.65309739	216.0493141
19.67298746	216.0836077
19.68302488	216.1044932
19.69321012	216.1259095
19.71284747	216.1585185
19.73246455	216.2000355
19.75194454	216.2425911
19.77148533	216.2920931
19.78152037	216.3180787
19.80134845	216.3802274
19.81147408	216.4098825
19.82169271	216.4359143
19.83172774	216.4588306
19.8418951	216.4883702
19.8521018	216.5129482
19.86236334	216.5388646
19.87240553	216.5564268
19.89272118	216.608952
19.91248012	216.651046
19.93256211	216.704402
19.94258285	216.7210642
19.95269895	216.7396881
19.97306824	216.7853822
19.98311162	216.8015598
19.99316335	216.8169527
20.01276731	216.8589544
20.03209114	216.9020408
20.05176067	216.9611201
20.07184267	217.0077143
20.08230448	217.0295229
20.09271145	217.0534546
20.10344744	217.0690091
20.12375832	217.1041105
20.14378786	217.135981
20.16344786	217.16919
20.18325567	217.215715
20.20284653	217.2596783
20.22293568	217.3004107
20.24251699	217.3469357
20.25257111	217.3702905
20.27223825	217.4131691
20.29227018	217.4650943
20.30238152	217.4920723
20.31261683	217.5188888
20.33266783	217.5661061
20.34278154	217.5916071
20.35323143	217.6130003
20.37362337	217.6548404
20.38391113	217.6813338
20.4039526	217.7060271
20.41402578	217.7252279
20.42425871	217.7461133
20.44377327	217.7702528
20.46349287	217.8034387
20.4827261	217.8278089
20.50201893	217.8850651
20.52152157	217.9308285
20.54095507	217.9945464
20.55112839	218.0290478
20.56159496	218.0563028
20.5716157	218.0846424
20.58208942	218.1143205
20.59262514	218.1354137
20.60288668	218.1490988
20.61304808	218.1698227
20.6332159	218.1974469
20.65278292	218.239864
20.67266226	218.281935
20.69236517	218.3201057
20.7027173	218.3433682
20.71295261	218.3649229
20.73222876	218.4111709
20.75186968	218.4495956
20.77133179	218.4919665
20.78146458	218.5184137
20.791471	218.5498227
20.80150366	218.5774238
20.81156015	218.6031787
20.82219362	218.6274566
20.83244085	218.6513652
20.84261894	218.6718122
20.85281849	218.6938054
20.86319685	218.7258375
20.882864	218.7500462
20.89291334	218.759785
20.90313673	218.7765857
20.91333389	218.7896016
20.93280315	218.8211259
20.95250368	218.8610276
20.97227812	218.8933827
20.99222422	218.951862
21.01208687	219.0008794
21.03221655	219.0595894
21.04228497	219.0816519
21.05258703	219.1001834
21.06269121	219.1237228
21.07289791	219.1490161
21.09282494	219.1858253
21.10299349	219.2037337
21.12286091	219.2398736
21.14211082	219.2756674
21.1521244	219.2965067
21.16230726	219.3106072
21.18227959	219.3434932
21.20243311	219.3706097
21.22218132	219.3999878
21.24195099	219.438597
21.26125574	219.4915607
21.27127171	219.520708
21.28147364	219.5466475
21.29166365	219.5744794
21.30197287	219.6003266
21.31262541	219.6231737
21.32312536	219.6408744
21.33377314	219.6544904
21.35394096	219.6813761
21.37390614	219.7004845
21.39364004	219.7241624
21.41350746	219.7607408
21.43301725	219.8098043
21.45271778	219.8448827
21.47223949	219.8847843
21.49174452	219.9343786
21.51129961	219.9824728
21.52150393	220.0018582
21.54178619	220.0481293
21.56198263	220.1127012
21.57217503	220.1326174
21.5826726	220.149718
21.59294605	220.1724267
21.60349846	220.1985277
21.61404133	220.2164592
21.63417816	220.2526453
21.64431095	220.2662843
21.6548419	220.2706922
21.67445898	220.2835465
21.69447422	220.3066244
21.71382904	220.321348
21.73344851	220.3593111
21.75282717	220.4086977
21.77257776	220.4634153
21.78302288	220.4873701
21.80301905	220.5284718
21.81349039	220.5558652
21.82419062	220.5748121
21.8443346	220.5977284
21.85439825	220.6185447
21.86458826	220.6376762
21.88397646	220.6672159
21.90396547	220.709656
21.92358494	220.7418266
21.9338274	220.7637274
21.94404125	220.7817051
21.95440769	220.7910747
21.97417259	220.8152603
21.99386597	220.8448923
22.01334715	220.8748473
22.03326941	220.9237954
22.0532155	220.9696973
22.06326962	220.9938829
22.07385302	221.0154838
22.08421946	221.0325383
22.09442377	221.0440311
22.10444689	221.062078
22.11475134	221.07574
22.12476969	221.0858251
22.1441555	221.0973409
22.154212	221.1083029
22.17370987	221.1259575
22.19292879	221.1611743
22.20303774	221.182452
22.22229958	221.2184997
22.24213123	221.2696171
22.26214886	221.3190499
22.28217363	221.365344
22.29254961	221.389922
22.30285406	221.4062611
22.31293678	221.4254388
22.32319593	221.4454704
22.33372211	221.4596863
22.35394239	221.4779178
22.37414122	221.5056805
22.38415241	221.516204
22.40351677	221.5373433
22.41373301	221.5533593
22.43355751	221.5807527
22.45339394	221.6046383
22.46348143	221.6230083
22.48294115	221.6459246
22.50253916	221.6820876
22.52165794	221.7190352
22.54141092	221.7751606
22.56169796	221.8306397
22.5718689	221.8536484
22.58265734	221.8789648
22.59331226	221.895027
22.60369301	221.9126815
22.61387587	221.9241281
22.62411833	221.9398442
22.6342988	221.9528831
22.65390635	221.961422
22.67394543	221.9861845
22.69358158	222.0199243
22.71336079	222.0490255
22.72347927	222.0624568
22.73361683	222.074088
22.75333643	222.1089125
22.77288198	222.144037
22.79249191	222.1742228
22.80279398	222.1964237
22.81291723	222.2164092
22.83257008	222.267642
22.8429389	222.2907429
22.85310268	222.3130592
22.86326408	222.3306445
22.88360357	222.3650536
22.89382696	222.3867699
22.90411234	222.3992781
22.92447329	222.416748
22.94460535	222.4379797
22.96438456	222.4531418
22.98428297	222.4863739
23.00345659	222.5070286
23.02299023	222.5492611
23.04239988	222.5790084
23.06215286	222.6314413
23.0726552	222.6520268
23.09289694	222.6925976
23.1033802	222.7093291
23.11411381	222.7252528
23.12413454	222.7375071
23.13450336	222.7469229
23.1445384	222.7583926
23.15469503	222.764439
23.17411661	222.7724239
23.19351912	222.7967941
23.21303606	222.8232644
23.23303938	222.8539118
23.24324846	222.8658662
23.25326204	222.8840284
23.272686	222.9117449
23.28277826	222.9322611
23.30218315	222.963347
23.32205296	223.0100335
23.33221912	223.0335268
23.34242582	223.0606202
23.35263729	223.0786209
23.36301565	223.1028296
23.37352753	223.1230227
23.38411093	223.1322769
23.39463472	223.1422004
23.40502262	223.1502315
23.41539621	223.1627397
23.43539	223.1684168
23.45512867	223.1767249
23.46521139	223.1819174
23.47524166	223.1853098
23.49425077	223.2075569
23.51354361	223.2358042
23.53269815	223.2697978
23.55240822	223.3179383
23.56256485	223.3415238
23.58228683	223.3926874
23.59247208	223.4125113
23.60268116	223.4362353
23.61284256	223.4547669
23.6229229	223.467275
23.63317728	223.4914145
23.6438489	223.5057689
23.65396976	223.5197079
23.67417812	223.5347778
23.68436098	223.5502861
23.69461536	223.5620096
23.71440411	223.5752563
23.73430729	223.5993958
23.75436783	223.6182735
23.77445936	223.6386281
23.79424095	223.6513902
23.81344318	223.6721602
23.83292198	223.6958612
23.85185957	223.7381629
23.8714695	223.7970114
23.88165951	223.8185892
23.90216827	223.8701913
23.91267538	223.8862997
23.92344713	223.8985309
23.93352985	223.9125623
23.94386768	223.9211241
23.95391226	223.9235242
23.96404743	223.9237781
23.98372412	223.9264551
24.00386572	223.9403941
24.02345896	223.9664952
24.04346466	223.98925
24.05354738	224.003789
24.07333136	224.0361903
24.09313679	224.0735995
24.11266804	224.1068086
24.13271189	224.1406407
24.15278912	224.171865
24.17257547	224.2038971
24.18265581	224.2261672
24.19288635	224.2379139
24.21288252	224.2553607
24.2230773	224.2709383
24.23327208	224.2875543
24.24328566	224.3006856
24.26304579	224.3246866
24.27317858	224.3384179
24.28336382	224.3470259
24.30285454	224.3632958
24.32252169	224.3893507
24.34178352	224.4054591
24.36152935	224.4375142
24.38095331	224.4718079
24.4008708	224.5281871
24.41126823	224.5535035
24.42150116	224.5747121
24.43192482	224.5949283
24.44229126	224.6154214
24.45318222	224.6254141
24.46363688	224.6299835
24.47382212	224.6294758
24.48397875	224.634276
24.49440479	224.6409224
24.51406717	224.6405763
24.53335762	224.658877
24.54344511	224.6687082
24.56282854	224.6996786
24.58306074	224.7297491
24.59334373	224.7342954
24.6128273	224.7537501
24.63254929	224.7763894
24.65175629	224.8024443
24.66180325	224.8200066
24.68162775	224.8655392
24.69166279	224.8891017
24.70170498	224.9090179
24.71189737	224.9317496
24.7224164	224.9511119
24.73289967	224.9641739
24.74306822	224.9730358
24.75361824	224.9839747
24.76373911	224.993552
24.77412701	225.0054371
24.79406357	225.0132375
24.81414557	225.0185915
24.8241663	225.0243148
24.84345436	225.0363153
24.86296892	225.0547314
24.88210917	225.0737937
24.90187883	225.1050873
24.92155313	225.1453582
24.94147062	225.1829751
24.95167017	225.1991988
24.96231318	225.2212843
24.98249531	225.2465315
24.99268055	225.268917
25.00335932	225.2749173
25.02357006	225.2868023
25.0336051	225.2941411
25.04377365	225.3039261
25.0538063	225.3134342
25.07334948	225.3289887
25.08342981	225.3449585
25.10320425	225.3663056
25.11322975	225.3760906
25.13328552	225.3953375
25.15324354	225.407638
25.17282486	225.4125305
25.1922226	225.4332313
25.21151304	225.4625633
25.23127794	225.508419
25.24136782	225.5314507
25.25158644	225.5485283
25.26226282	225.5683291
25.27284861	225.5902761
25.28350115	225.6025997
25.29377937	225.6108616
25.30406713	225.6202312
25.31419039	225.6254237
25.32425165	225.6322086
25.34376144	225.6311932
25.36351681	225.6520556
25.38290262	225.6670331
25.4024601	225.689534
25.41270256	225.6977959
25.42271376	225.7040961
25.44253111	225.7345589
25.46227932	225.7654832
25.47268629	225.7804377
25.49258947	225.7998923
25.50280094	225.8139929
25.5133152	225.8329167
25.5233264	225.8480096
25.53345203	225.8589024
25.54378986	225.8721721
25.55397034	225.8844957
25.56415081	225.8873112
25.58435202	225.905035
25.59467316	225.9200818
25.60490847	225.9276282
25.62505484	225.9364209
25.64483881	225.9413365
25.66472054	225.9461828
25.68381548	225.9547447
25.70308924	225.9691222
25.72211266	225.9978311
25.74121475	226.0371788
25.76060772	226.0861269
25.78029633	226.1446293
25.79082251	226.1683302
25.80112219	226.1889157
25.81168413	226.2058087
25.82192898	226.2225863
25.83266735	226.2378407
25.84294319	226.2443256
25.85372686	226.2442795
25.86379528	226.2479488
25.87404251	226.2462872
25.89411497	226.2305712
25.91339111	226.2343329
25.93326569	226.2470719
25.95276833	226.2656496
25.96295118	226.2686728
25.97298384	226.2724806
25.98321199	226.2849657
26.00245476	226.3105129
26.021595	226.3314214
26.04111433	226.3543608
26.06061459	226.4004011
26.07072353	226.4314639
26.08091354	226.4538725
26.09094143	226.4715502
26.10123634	226.4884201
26.11183882	226.4983205
26.12216711	226.5080132
26.13263369	226.5184675
26.14283085	226.5264293
26.15317583	226.5357066
26.16332293	226.5407376
26.18306637	226.5363759
26.19319916	226.535522
26.21335506	226.5491148
26.23285055	226.5697234
26.25221491	226.5860856
26.2622261	226.5961706
26.28186464	226.6239563
26.30181074	226.6618732
26.32202864	226.689959
26.33205652	226.7043827
26.34236336	226.7251066
26.35262251	226.735007
26.36292219	226.7379609
26.37307644	226.7498922
26.38320446	226.7643389
26.39369249	226.77237
26.40380859	226.777401
26.42343521	226.782755
26.43361568	226.7858475
26.44366026	226.7905784
26.4628768	226.8096407
26.47288322	226.8141871
26.49292469	226.8344956
26.51277065	226.8515732
26.52284384	226.8607582
26.53297901	226.8726664
26.55286789	226.8775127
26.57213926	226.8955596
26.59163952	226.9067985
26.61074877	226.9376536
26.63055182	226.9879403
26.64111376	227.0074641
26.65122509	227.0243571
26.66190147	227.0363807
26.67259932	227.0501351
26.68330431	227.0619048
26.69364214	227.0640741
26.704216	227.0736514
26.72407866	227.0790516
26.743927	227.070582
26.76345348	227.0774593
26.78304434	227.0912598
26.80246592	227.1101375
26.81246996	227.1193456
26.8323946	227.1345769
26.85208082	227.1617857
26.87161446	227.1949486
26.89156294	227.2183496
26.91160202	227.241912
26.92189217	227.2547433
26.93205595	227.2702055
26.94205761	227.2887832
26.95233345	227.3002759
26.96260929	227.3150688
26.97281599	227.3191998
26.98323488	227.3262154
26.99324369	227.3380775
27.00375557	227.3451162
27.0139432	227.3500318
27.02399731	227.3513472
27.03400612	227.3494548
27.05398321	227.3500549
27.06426382	227.3497318
27.08352566	227.3598168
27.10309744	227.3677787
27.12207794	227.3867948
27.14124918	227.4050032
27.16072798	227.4292811
27.17995644	227.4617286
27.2000289	227.5068458
27.2104311	227.5268082
27.22060919	227.5406318
27.23109007	227.5595095
27.24189043	227.57181
27.25245476	227.5797488
27.2627449	227.5862106
27.27292776	227.5862567
27.28325605	227.5886799
27.29326963	227.5935724
27.30327129	227.5932493
27.32248783	227.6025728
27.34242916	227.6264122
27.36223936	227.6424282
27.38261223	227.6677908
27.39302397	227.6732602
27.41285086	227.6836453
27.43279457	227.6947457
27.45219707	227.6994767
27.47215748	227.720039
27.49227762	227.7541712
27.51240015	227.7869417
27.52249718	227.8011346
27.5331831	227.8091888
27.54343987	227.8202431
27.55376101	227.828528
27.57388353	227.8365822
27.5936842	227.833859
27.61324883	227.8351975
27.62331724	227.8347129
27.64291525	227.845998
27.66240597	227.8663988
27.6819849	227.8883228
27.70134926	227.9086774
27.72123814	227.9347785
27.74126291	227.9601872
27.7615428	227.9901884
27.77209282	228.0029274
27.7825284	228.0141201
27.79274702	228.0222205
27.80302048	228.0323286
27.8135848	228.0403135
27.82397509	228.0445598
27.83419609	228.0455983
27.84430504	228.0442367
27.85451174	228.0464291
27.87442923	228.046983
27.89381742	228.0447906
27.91346788	228.0562834
27.93307781	228.0701762
27.95283079	228.0830537
27.9629612	228.0909232
27.98246861	228.1032699
28.00209761	228.1174859
28.02153111	228.1300402
28.04065228	228.1570644
28.06088924	228.197866
28.07096958	228.2166283
28.0812788	228.2344675
28.09169531	228.2523067
28.10249567	228.2632456
28.11342716	228.2733306
28.12390566	228.2811771
28.13421726	228.2846388
28.14439297	228.2834618
28.15458298	228.2778769
28.16468477	228.2723383
28.18428516	228.2680227
28.19435835	228.2711613
28.21416616	228.2866927
28.23346615	228.3047857
28.25326204	228.330356
28.27309608	228.3509414
28.29249144	228.3662882
28.31203222	228.3865506
28.33163738	228.4051975
28.34187031	228.4114516
28.35199356	228.424029
28.36252213	228.4398373
28.38253021	228.4642306
28.39265108	228.4780543
28.40305328	228.4879547
28.41308832	228.4898701
28.42349052	228.4977858
28.43371391	228.5021937
28.44399929	228.5089093
28.4543848	228.5141711
28.4745717	228.5113787
28.49482059	228.5039707
28.504951	228.5008321
28.51496935	228.5027706
28.53442192	228.5024245
28.55418444	228.5059092
28.57346535	228.5159481
28.59284401	228.531641
28.61231089	228.5640193
28.63180876	228.6065979
28.64185572	228.6212754
28.65227461	228.6405916
28.66242886	228.6590308
28.67267609	228.6735929
28.68313551	228.6899782
28.69352818	228.6990709
28.70412111	228.7015402
28.71422291	228.7017248
28.72460842	228.6996709
28.74468088	228.6898859
28.7641573	228.6802163
28.78347158	228.6781854
28.80309582	228.6833087
28.8224721	228.6993709
28.83267403	228.702971
28.84279013	228.7073558
28.85296345	228.7109329
28.8727951	228.73498
28.89221191	228.7494729
28.91192913	228.7650505
28.93188238	228.793967
28.95220041	228.8288607
28.9623642	228.8469307
28.97255659	228.8601312
28.98299932	228.8723856
28.99357796	228.8814552
29.00414705	228.8834398
29.01453733	228.8842707
29.02478218	228.88734
29.03485775	228.8848014
29.0451169	228.8839245
29.06474829	228.8679315
29.08461332	228.8531617
29.10433292	228.8508078
29.12314177	228.8493308
29.1424036	228.8613543
29.16181564	228.8847784
29.18094158	228.9207798
29.19105053	228.9418499
29.20108795	228.9619046
29.2113018	228.9838285
29.23150301	229.0202684
29.24173117	229.0327074
29.25220966	229.0419155
29.26245689	229.0524621
29.27268505	229.0542852
29.28293228	229.0628009
29.2936039	229.066978
29.30362701	229.0680396
29.31380272	229.0645549
29.33369875	229.0591085
29.34402227	229.0592469
29.36371088	229.0702551
29.38361883	229.07734
29.39362049	229.0805016
29.40386772	229.0856711
29.42376614	229.0959869
29.44396973	229.1016871
29.46375847	229.0946484
29.48299646	229.100764
29.50258493	229.1025179
29.52182531	229.1277882
29.5413065	229.1707591
29.5515871	229.1954063
29.56159115	229.2148148
29.57217216	229.2272307
29.58258629	229.2405235
29.59349394	229.2564241
29.60395813	229.2648937
29.61446762	229.2696708
29.62446928	229.2654476
29.63480711	229.2610166
29.65497971	229.2413081
29.67431068	229.2372695
29.6941185	229.2327924
29.70424652	229.2333463
29.7234869	229.2437313
29.7334981	229.2502162
29.74361658	229.2560087
29.7635746	229.2628859
29.78325367	229.2791097
29.80314016	229.2997874
29.82287169	229.3268808
29.84289646	229.3365966
29.85310793	229.3503741
29.8633337	229.355982
29.88326311	229.3665747
29.89351749	229.3704057
29.90357637	229.3757597
29.91368771	229.3761982
29.93380785	229.3821754
29.94383097	229.386514
29.95405674	229.3925835
29.9737668	229.3978222
29.99370337	229.4018608
30.00389576	229.3993914
30.01396656	229.4003376
30.03350496	229.4059917
30.05315065	229.4050455
30.06318808	229.4127997
30.08238554	229.4203231
30.10185719	229.4402854
30.12165308	229.4687866
30.14150381	229.4991801
30.15164137	229.51605
30.16222	229.5304737
30.1725316	229.5433049
30.18293142	229.5607749
30.19377708	229.5648366
30.20423651	229.5681829
30.21506786	229.5638212
30.22517443	229.5624365
30.2354598	229.556667
30.2554965	229.5366816
30.27493715	229.517827
30.29368401	229.513096
30.31312943	229.5265966
30.33239365	229.5476667
30.3523612	229.5601979
30.36275864	229.5712061
30.38245201	229.59133
30.40202379	229.6016919
30.42184353	229.6078999
30.44122219	229.6264775
30.46150684	229.653894
30.48184156	229.6822798
30.4919219	229.6959419
30.50242662	229.7003959
30.51308155	229.7056577
30.52387714	229.7106656
30.53410769	229.7139195
30.54452896	229.711981
30.55494308	229.7118887
30.57512045	229.7056346
30.59470177	229.6913032
30.6146574	229.6866184
30.63413143	229.6896878
30.65322399	229.6872415
30.67286015	229.691234
30.69185734	229.711104
30.71127892	229.738082
30.72131395	229.7533365
30.74101448	229.7922688
30.76114416	229.8199161
30.7714963	229.837086
30.78201056	229.8518328
30.80216885	229.8616409
30.81244707	229.8663026
30.82303286	229.8668103
30.83333254	229.8591254
30.84338665	229.8514635
30.85343838	229.8523174
30.86351156	229.8485788
30.87369442	229.8408016
30.8934164	229.8408477
30.91309547	229.847748
30.93309641	229.861664
30.95263243	229.8624948
30.96277237	229.8638564
30.97294331	229.8645718
30.99293232	229.8682181
31.01243019	229.863164
31.03212833	229.8679873
31.05149031	229.8977116
31.07103109	229.9273666
31.08127832	229.9451135
31.09146118	229.9615911
31.1017251	229.977284
31.11194611	229.9871613
31.12278938	229.989146
31.13331795	229.995077
31.14415646	229.993877
31.15423441	229.9912692
31.16430044	229.9876229
31.17433548	229.9748839
31.18439674	229.9625373
31.20382547	229.9467751
31.22292042	229.9463135
31.24240637	229.9534215
31.26159906	229.9712145
31.28115654	229.9851997
31.2916398	229.9929539
31.31129265	230.002185
31.33113146	230.0125239
31.3510561	230.0291861
31.37073278	230.0411404
31.38099194	230.0530486
31.3914609	230.0653029
31.4016223	230.0750418
31.42184734	230.0969658
31.43190622	230.1029429
31.44254208	230.1070739
31.46289349	230.1079047
31.47313118	230.10772
31.4833951	230.1076277
31.49363279	230.1079047
31.50417566	230.1098201
31.52410269	230.0988812
31.54436827	230.0884039
31.55439377	230.0859576
31.57376528	230.0929964
31.59327984	230.0890731
31.6125226	230.0913578
31.63178682	230.1102817
31.65171862	230.1308441
31.67100906	230.1612837
31.69098854	230.1889079
31.70120239	230.2084549
31.71155453	230.2239632
31.72188282	230.236056
31.73219919	230.2425409
31.74283743	230.2481257
31.75351381	230.2428178
31.76393747	230.24081
31.77434921	230.2316481
31.78463221	230.2245863
31.79471731	230.2147782
31.80509329	230.2032624
31.82455301	230.1922542
31.84393167	230.1816153
31.86366558	230.1937081
31.88306093	230.2126781
31.90327644	230.2165783
31.91367626	230.2149167
31.93347454	230.2258094
31.95276022	230.2268941
31.97259188	230.2269172
31.99195862	230.2462333
32.01193571	230.274896
32.0221591	230.2861349
32.0322752	230.29712
32.04240799	230.307782
32.0524931	230.3173593
32.06308603	230.3213056
32.07365513	230.326175
32.08416224	230.3260596
32.0943737	230.3226903
32.10461855	230.3186516
32.11476564	230.3156054
32.12500095	230.3142207
32.14472055	230.3062127
32.16453075	230.3009971
32.18441486	230.294166
32.20348835	230.3036049
32.22290277	230.2977431
32.24232674	230.3135283
32.26171732	230.3302598
32.2718215	230.3393986
32.28190184	230.3565916
32.29228258	230.3736923
32.31221437	230.3978318
32.33257294	230.4188095
32.34290838	230.4260098
32.35323906	230.4305792
32.37335443	230.4298177
32.38347054	230.4260329
32.39382267	230.4177941
32.41372824	230.4135478
32.43348837	230.4001857
32.44353771	230.3948778
32.46293783	230.4039935
32.48232841	230.4191095
32.50246286	230.4366718
32.52217293	230.447103
32.54214525	230.4627728
32.55225897	230.466096
32.56243706	230.4662114
32.58189678	230.4586881
32.60180235	230.4559418
32.62114763	230.4711039
32.63117552	230.4884585
32.65113354	230.5095747
32.66132355	230.5299294
32.67169714	230.5468224
32.68208742	230.563023
32.69275904	230.5733158
32.70358801	230.576362
32.71449089	230.58347
32.72484303	230.5769621
32.73511887	230.5642462
32.74520636	230.5521303
32.75540829	230.537522
32.76557446	230.5208136
32.78479338	230.4976666
32.80421257	230.4818582
32.82383204	230.4841199
32.84280539	230.4924279
32.86265135	230.497505
32.88247824	230.5127364
32.902174	230.5316141
32.91223049	230.534545
32.93216705	230.5544842
32.95222998	230.5787391
32.97248602	230.5884318
32.9827261	230.5924473
32.99314022	230.5961398
33.01332951	230.5999938
33.02340269	230.5955628
33.03384066	230.6005015
33.04393768	230.601263
33.05406094	230.5991168
33.07429314	230.5957936
33.08435202	230.5969475
33.09460878	230.5990937
33.11411619	230.5970629
33.12421799	230.5944782
33.13427925	230.5907626
33.14451694	230.5841393
33.16412449	230.5832162
33.18356991	230.5709157
33.20327044	230.5696464
33.22238445	230.5809545
33.24202538	230.583747
33.26147556	230.6079556
33.28125477	230.6362491
33.29136848	230.6533267
33.30174208	230.6691812
33.31215143	230.6849895
33.32240343	230.6957438
33.33288193	230.7086212
33.34323168	230.7139522
33.35431337	230.7146907
33.36467028	230.7153369
33.37509394	230.7136522
33.39540243	230.6864203
33.41526508	230.6553345
33.43448877	230.6384415
33.45342398	230.634149
33.47293615	230.6479265
33.49255085	230.6665503
33.50262165	230.6719505
33.51287842	230.6790585
33.52342129	230.6827279
33.5434413	230.6800047
33.56299639	230.668535
33.58286142	230.6681196
33.60224962	230.6770969
33.62209797	230.6908513
33.6324501	230.7062211
33.65235806	230.7278912
33.66253853	230.7371916
33.67309093	230.7368224
33.68353844	230.7338684
33.69415045	230.7332684
33.70435476	230.7268066
33.71460676	230.7208756
33.72477055	230.707652
33.73511553	230.7042595
33.75479698	230.6928129
33.77421618	230.6901589
33.78429413	230.6824048
33.80386353	230.6900205
33.82317781	230.7071904
33.84268999	230.7106982
33.8623333	230.724845
33.88177156	230.741461
33.90193701	230.7560924
33.91208649	230.7667313
33.93208742	230.7835089
33.94237995	230.7961786
33.95284891	230.8008173
33.96339893	230.8093099
33.97367716	230.8174102
33.98382425	230.8255336
33.99442673	230.8242182
34.00476694	230.8287645
34.01534557	230.8290876
34.02537107	230.8288799
34.03563499	230.8226258
34.05573606	230.7970094
34.0757823	230.7757778
34.0952611	230.7715545
34.1145587	230.7535076
34.13435459	230.7514537
